State,County,TotalVotes,Men,TotalPop,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingPop,total_votes_by_state,non_voters
Oklahoma,Coal County,2524,2819,5666,2847,4.4,69.5,0.2,12.9,0.3,0,4259,1560699,1735
Oklahoma,Comanche County,35631,63755,123066,59311,12.7,56.8,16.3,4.7,2.2,0.5,90755,1560699,55124
Oklahoma,Cotton County,2572,2973,6000,3027,7.3,76.6,2,8.2,0,0,4610,1560699,2038
Oklahoma,Craig County,6032,7416,14563,7147,3.4,64.2,2.9,20.5,0.8,0.2,11198,1560699,5166
Oklahoma,Creek County,30505,35142,70899,35757,3.9,76.8,2.2,11.7,0.6,0,53042,1560699,22537
Oklahoma,Custer County,10691,14654,29169,14515,17.5,69.3,3,1.7,1.2,0.1,20579,1560699,9888
Oklahoma,Delaware County,17245,20687,41878,21191,3.6,64.2,0.2,20.9,1.1,0.1,32648,1560699,15403
Oklahoma,Dewey County,2359,2464,4904,2440,6.6,83.3,0.2,0.8,0.5,0,3496,1560699,1137
Oklahoma,Ellis County,1873,1983,4102,2119,7.3,86.9,0,1.2,0.9,0,3070,1560699,1197
Oklahoma,Garfield County,22430,30927,62421,31494,11.6,75.8,3,1.8,0.8,2.8,43738,1560699,21308
Oklahoma,Garvin County,10922,13765,27751,13986,8.2,76.4,2.3,5.4,0.5,0,20189,1560699,9267
Oklahoma,Grady County,23101,27146,54351,27205,5.5,82,2.1,4.9,0.4,0,40537,1560699,17436
Oklahoma,Grant County,2226,2265,4458,2193,4.6,88.9,0.2,0.4,0.1,0.1,3351,1560699,1125
Oklahoma,Greer County,1973,3463,6018,2555,11,75.4,8.4,2.6,0,0,4816,1560699,2843
Oklahoma,Harmon County,933,1344,2758,1414,27.9,59,7.4,0.3,1.2,0,2006,1560699,1073
Oklahoma,Harper County,1487,1948,3843,1895,22.2,74.9,0.1,0.3,0,0,2433,1560699,946
Oklahoma,Haskell County,5014,6323,12746,6423,4.2,71.2,0.7,13.6,0.6,0,9490,1560699,4476
Oklahoma,Hughes County,4857,7252,13519,6267,5.1,63.7,6,19.6,0.1,0,10517,1560699,5660
Oklahoma,Jackson County,8221,12735,25574,12839,23.3,63.4,7,1.5,1.3,0,18174,1560699,9953
Oklahoma,Jefferson County,2385,3158,6270,3112,10,78.6,1.3,6.9,0.1,0,4708,1560699,2323
Oklahoma,Johnston County,4251,5482,11039,5557,5,70,1.2,5.9,0.2,0,8284,1560699,4033
Oklahoma,Kay County,17249,22375,45173,22798,7.6,75.4,2,7.4,0.5,0,33182,1560699,15933
Oklahoma,Kingfisher County,6465,7669,15510,7841,15.2,77.3,1.1,3.1,0,0,10565,1560699,4100
Oklahoma,Kiowa County,3427,4493,9127,4634,11.2,74.9,3.2,4.5,0.4,0.1,6890,1560699,3463
Oklahoma,Latimer County,4249,5387,10621,5234,3.4,66.1,1.1,20,0.5,0,8203,1560699,3954
Oklahoma,Le Flore County,18805,25028,49860,24832,6.8,71.9,2.3,10.1,0.4,0.1,36569,1560699,17764
Oklahoma,Lincoln County,14888,17278,34759,17481,3.2,82.8,1.8,7.9,0.2,0.1,26102,1560699,11214
Oklahoma,Logan County,21574,22593,45326,22733,5.7,77.8,8.6,3.5,0.5,0.1,33857,1560699,12283
Oklahoma,Love County,4076,4850,9843,4993,14.9,72.1,1.9,6,0.8,0,7060,1560699,2984
Oklahoma,McClain County,19236,18800,37919,19119,7.8,79.7,1,5.4,0.4,0.1,27438,1560699,8202
Oklahoma,McCurtain County,11467,16268,33026,16758,5.7,63.1,8,12.8,0.6,0.8,24218,1560699,12751
Oklahoma,McIntosh County,8335,9812,19874,10062,2.6,68.3,2.8,16.1,0.2,0,15717,1560699,7382
Oklahoma,Major County,3467,3836,7730,3894,9.2,85.5,0.3,1.7,0.6,0,5553,1560699,2086
Oklahoma,Marshall County,6064,8049,16226,8177,16.8,66.4,1.6,7.4,0.2,0,11605,1560699,5541
Oklahoma,Mayes County,16626,20424,40929,20505,3.3,65.4,0.5,14.3,0.4,0.3,30848,1560699,14222
Oklahoma,Murray County,5894,6918,13797,6879,6,73.2,1.7,8.3,0.6,0,10344,1560699,4450
Oklahoma,Muskogee County,25081,33978,69471,35493,5.9,56.6,10.7,18,0.7,0,51237,1560699,26156
Oklahoma,Noble County,4938,5599,11421,5822,3.5,81.9,0.8,7.3,0,0,8668,1560699,3730
Oklahoma,Nowata County,4391,5150,10448,5298,2.9,67.1,2.2,16.5,0.3,0,7945,1560699,3554
Oklahoma,Okfuskee County,4038,6518,12160,5642,3.9,61.6,7.6,13.7,0.1,0,9208,1560699,5170
Oklahoma,Oklahoma County,294740,378842,774203,395361,16.8,56.8,14.8,2.5,3.3,0.1,524813,1560699,230073
Oklahoma,Okmulgee County,14313,19298,39121,19823,3.8,62.8,8.5,13.5,0.4,0,29448,1560699,15135
Oklahoma,Osage County,20538,23748,47350,23602,3.4,63.7,11.3,13.2,0.4,0.1,36217,1560699,15679
Oklahoma,Ottawa County,11438,15570,31725,16155,5.4,65.6,1,15.2,0.7,0.7,23392,1560699,11954
Oklahoma,Pawnee County,6786,8214,16448,8234,2.8,77.2,1,12.2,0.4,0.1,12434,1560699,5648
Oklahoma,Payne County,29643,41317,80634,39317,4.6,77.3,3.9,4.9,4.4,0.1,60719,1560699,31076
Oklahoma,Pittsburg County,17924,22664,44673,22009,4.8,70,3.2,7.2,0.4,0,34301,1560699,16377
Oklahoma,Pontotoc County,15320,18680,38289,19609,5.1,66.3,2.1,8.7,0.8,0.1,28551,1560699,13231
Oklahoma,Pottawatomie County,28185,34122,71614,37492,4.9,73,3.1,14,0.7,0.1,53659,1560699,25474
Oklahoma,Pushmataha County,4739,5441,11132,5691,3.5,72.1,0.8,13.4,0.4,0.1,8565,1560699,3826
Oklahoma,Roger Mills County,1834,1816,3734,1918,6.8,84.2,0.1,1.8,0,0,2730,1560699,896
Oklahoma,Rogers County,44553,44923,90098,45175,4.4,72.4,1,11.5,1.1,0.1,67086,1560699,22533
Oklahoma,Seminole County,8337,12357,25246,12889,4.8,65.1,4.8,19.6,0.2,0,18613,1560699,10276
Oklahoma,Sequoyah County,15386,20451,41364,20913,3.9,63.5,1.9,18.9,0.7,0.1,31207,1560699,15821
Oklahoma,Stephens County,19057,21476,44293,22817,7.2,80.9,1.8,5.1,0.7,0,33087,1560699,14030
Oklahoma,Texas County,5521,11444,21409,9965,45.1,45.6,3.9,0.3,3,0.1,11380,1560699,5859
Oklahoma,Tillman County,2708,3881,7591,3710,25.8,60.6,7.9,2.3,0.3,0,5460,1560699,2752
Oklahoma,Tulsa County,266678,310812,637123,326311,12.1,63,9.8,4.4,3,0.1,440555,1560699,173877
Oklahoma,Wagoner County,35338,37961,76830,38869,5.7,72.1,3.4,8.2,1.4,0.1,56249,1560699,20911
Oklahoma,Washington County,23501,25196,51867,26671,5.7,73.6,2.5,10.4,1.9,0,38264,1560699,14763
Oklahoma,Washita County,4777,5729,11550,5821,9.6,83.9,0.1,1.1,0.2,0,8374,1560699,3597
Oklahoma,Woods County,3678,4949,9132,4183,6.8,83.6,2.4,1.2,0.7,0,7238,1560699,3560
Oklahoma,Woodward County,7785,11155,21140,9985,12.2,80.6,0.8,1.4,0.2,0,14902,1560699,7117
Oregon,Baker County,9932,8156,15980,7824,3.9,91.1,0.9,1,0.8,0.4,12638,2374321,2706
Oregon,Benton County,52799,44598,88249,43651,7.1,81.3,1,0.5,6.6,0.3,67672,2374321,14873
Oregon,Clackamas County,257679,196834,399962,203128,8.4,82.7,0.9,0.6,4.1,0.2,298394,2374321,40715
Oregon,Clatsop County,23910,18909,38021,19112,8.3,86,0.7,0.3,0.9,0.3,29388,2374321,5478
Oregon,Columbia County,32221,25179,50207,25028,4.8,89.1,0.5,1.1,1.2,0.2,38468,2374321,6247
Oregon,Coos County,37075,30820,62921,32101,6.3,85.6,0.6,2,1.1,0.2,49893,2374321,12818
Oregon,Crook County,15448,10627,21717,11090,7.6,88.4,0.2,0.9,0.3,0.4,16984,2374321,1536
Oregon,Curry County,14925,10898,22377,11479,6.8,86.8,0.3,2,0.5,0,18657,2374321,3732
Oregon,Deschutes County,125234,86629,175321,88692,7.8,87.7,0.5,0.4,1.1,0.1,134187,2374321,8953
Oregon,Douglas County,64349,53134,107576,54442,5.5,88.4,0.4,1,0.9,0.1,85336,2374321,20987
Oregon,Gilliam County,1178,962,1910,948,8.1,86,0,5.2,0,0.7,1454,2374321,276
Oregon,Grant County,4596,3647,7209,3562,3.6,91.8,0.4,1,0.4,0,5854,2374321,1258
Oregon,Harney County,4481,3633,7195,3562,5,86.8,0.8,3.1,0.4,0.1,5560,2374321,1079
Oregon,Hood River County,13090,11512,22938,11426,31.1,64.2,0.1,0.6,1.9,0,14538,2374321,1448
Oregon,Jackson County,127165,103422,212070,108648,12.2,81.7,0.6,0.6,1.2,0.3,160774,2374321,33609
Oregon,Jefferson County,11913,11605,22707,11102,19.8,60.2,0.8,16.4,0.6,0.4,16443,2374321,4530
Oregon,Josephine County,51641,41320,84514,43194,7.1,87.4,0.4,1.2,0.6,0,66199,2374321,14558
Oregon,Klamath County,36726,32995,66018,33023,12.3,78.7,0.7,3.2,1,0.1,49780,2374321,13054
Oregon,Lake County,4363,4165,7807,3642,7.9,85.2,0.3,1.9,0.8,0,6250,2374321,1887
Oregon,Lane County,222253,179116,363471,184355,8.4,82.6,1,0.8,2.5,0.2,282366,2374321,60113
Oregon,Lincoln County,30726,22779,47307,24528,8.9,82.9,0.4,2.8,1.2,0.2,37758,2374321,7032
Oregon,Linn County,72640,59757,121074,61317,8.7,85.7,0.4,0.9,1.2,0.1,90345,2374321,17705
Oregon,Malheur County,11804,16514,30421,13907,33.1,61.7,0.9,0.7,1.6,0.1,20573,2374321,8769
Oregon,Marion County,165534,164623,330453,165830,26,66.3,1,0.5,2,0.8,220420,2374321,54886
Oregon,Morrow County,5118,5724,11153,5429,35.1,60.7,0.3,0.7,0.6,0.3,6727,2374321,1609
Oregon,Multnomah County,463659,390542,788459,397917,11.3,70.5,5.3,0.6,7,0.6,579030,2374321,115371
Oregon,Polk County,48291,38699,79666,40967,13.4,78.9,1,1.2,1.9,0.4,57385,2374321,9094
Oregon,Sherman County,1208,864,1635,771,4.5,91.7,0.8,0.8,0.1,0,1361,2374321,153
Oregon,Tillamook County,16888,13059,25840,12781,10.3,84.7,0.3,0.6,0.7,0.4,20029,2374321,3141
Oregon,Umatilla County,33038,40006,76736,36730,26,67,0.8,2.4,0.8,0.2,51465,2374321,18427
Oregon,Union County,14944,12738,25810,13072,4.6,89.3,0.8,0.8,1,1.2,19516,2374321,4572
Oregon,Wallowa County,5149,3297,6864,3567,2.7,93.4,0.2,0.2,0.3,0.1,5589,2374321,440
Oregon,Wasco County,14130,12804,25687,12883,17.4,75.4,0.4,3.6,0.9,0.6,18539,2374321,4409
Oregon,Washington County,320326,282381,572071,289690,16.4,67.1,1.9,0.3,9.7,0.4,384659,2374321,64333
Oregon,Wheeler County,965,686,1415,729,6.1,89,0,1.1,0.4,0,1159,2374321,194
Oregon,Yamhill County,58923,51188,102366,51178,15.7,77.6,0.9,0.8,1.4,0.2,73373,2374321,14450
Pennsylvania,Adams County,56714,50055,101589,51534,6.8,89.5,1.4,0,0.7,0,78227,6925255,21513
Pennsylvania,Allegheny County,724800,593177,1229605,636428,2,79.1,12.7,0.1,3.5,0,961881,6925255,237081
Pennsylvania,Armstrong County,36370,33176,66737,33561,0.7,97.3,1,0,0.2,0,53561,6925255,17191
Pennsylvania,Beaver County,94122,81606,168161,86555,1.5,89.7,5.9,0,0.5,0,134353,6925255,40231
Pennsylvania,Bedford County,27574,24404,48891,24487,1.1,96.9,0.4,0.1,0.2,0,38863,6925255,11289
Pennsylvania,Berks County,205540,204283,415500,211217,19.6,73.2,4.1,0.1,1.4,0,307824,6925255,102284
Pennsylvania,Blair County,63595,61106,124736,63630,1.2,94.8,1.5,0,0.7,0,98433,6925255,34838
Pennsylvania,Bradford County,30159,30348,61546,31198,1.4,96.1,0.6,0.1,0.6,0,47743,6925255,17584
Pennsylvania,Bucks County,396234,307319,626486,319167,5,84.8,3.8,0.2,4.5,0,476133,6925255,79899
Pennsylvania,Butler County,113305,91847,185984,94137,1.4,95,0.9,0.1,1.1,0,145821,6925255,32516
Pennsylvania,Cambria County,70574,66777,135871,69094,1.5,93,3.2,0,0.5,0,108887,6925255,38313
Pennsylvania,Cameron County,2434,2419,4754,2335,0.8,96.6,1.1,0.2,0.4,0,3883,6925255,1449
Pennsylvania,Carbon County,33629,31716,63987,32271,4.3,92.4,1.7,0,0.5,0,50899,6925255,17270
Pennsylvania,Centre County,77493,84313,160646,76333,2.8,85.8,3.6,0.1,6,0,127511,6925255,50018
Pennsylvania,Chester County,315753,253509,514652,261143,7.2,80.2,5.7,0.1,4.9,0,369972,6925255,54219
Pennsylvania,Clarion County,19493,18932,38747,19815,0.8,96.3,1,0.2,0.5,0,31269,6925255,11776
Pennsylvania,Clearfield County,39496,41950,80539,38589,2.9,93.1,2.5,0.2,0.6,0,63655,6925255,24159
Pennsylvania,Clinton County,17625,19293,39321,20028,1.4,95.3,1.4,0.1,0.7,0,31060,6925255,13435
Pennsylvania,Columbia County,31171,32085,66615,34530,2.6,93.4,1.8,0.1,1.2,0,54036,6925255,22865
Pennsylvania,Crawford County,42004,42498,86847,44349,1.2,95.1,1.9,0.1,0.4,0,67896,6925255,25892
Pennsylvania,Cumberland County,141595,121449,245801,124352,3.5,86.9,3.5,0.1,4,0,189160,6925255,47565
Pennsylvania,Dauphin County,147368,132330,273329,140999,8.5,67.1,17.7,0.1,3.9,0,203188,6925255,55820
Pennsylvania,Delaware County,329006,270775,563384,292609,3.6,68,20.7,0.1,5.4,0,415663,6925255,86657
Pennsylvania,Elk County,16906,15435,30781,15346,0.8,97.6,0.5,0.2,0.4,0,24631,6925255,7725
Pennsylvania,Erie County,137083,137134,277794,140660,4,84.8,6.8,0.2,1.6,0,211830,6925255,74747
Pennsylvania,Fayette County,62139,65640,133160,67520,1.1,92.1,3.9,0,0.2,0.2,106492,6925255,44353
Pennsylvania,Forest County,2646,5972,7388,1416,7,59.7,30.8,0.2,0.7,0,6643,6925255,3997
Pennsylvania,Franklin County,80783,75535,153003,77468,5.3,88.6,3.8,0.2,1,0,115719,6925255,34936
Pennsylvania,Fulton County,7977,7376,14631,7255,1.2,96.3,1.5,0.3,0.1,0,11525,6925255,3548
Pennsylvania,Greene County,17669,19397,37338,17941,1.5,93.6,3.1,0.1,0.4,0,30045,6925255,12376
Pennsylvania,Huntingdon County,22792,24129,45686,21557,1.9,90.9,5,0.1,0.5,0,36688,6925255,13896
Pennsylvania,Indiana County,41198,43449,86551,43102,1.3,93.9,2.2,0.2,1.1,0,69989,6925255,28791
Pennsylvania,Jefferson County,22824,21963,44258,22295,0.8,97.3,0.6,0.2,0.3,0,34790,6925255,11966
Pennsylvania,Juniata County,12043,12210,24448,12238,3.2,94.8,1.1,0,0.3,0,18662,6925255,6619
Pennsylvania,Lackawanna County,115410,102652,211960,109308,6.7,86.6,2.6,0.1,2.5,0,163823,6925255,48413
Pennsylvania,Lancaster County,281375,262686,536494,273808,10,82.7,3.6,0.1,2.1,0,397192,6925255,115817
Pennsylvania,Lawrence County,46076,42663,88231,45568,1.3,92,3.5,0.1,0.5,0,70117,6925255,24041
Pennsylvania,Lebanon County,71858,67390,137616,70226,12.2,83.4,1.8,0.1,1.3,0,103979,6925255,32121
Pennsylvania,Lehigh County,184713,176067,360774,184707,22.8,66.5,5.4,0.1,3.3,0,263430,6925255,78717
Pennsylvania,Luzerne County,153321,156922,318222,161300,10.1,83.8,3.5,0.1,1.2,0,246670,6925255,93349
Pennsylvania,Lycoming County,59254,56644,115398,58754,1.9,90.7,4.8,0.1,0.6,0,90774,6925255,31520
Pennsylvania,McKean County,19466,21802,42070,20268,2.1,93.5,2.5,0.1,0.4,0,33352,6925255,13886
Pennsylvania,Mercer County,57954,55992,113623,57631,1.4,90.3,5.7,0.1,0.7,0,90091,6925255,32137
Pennsylvania,Mifflin County,21502,22748,46452,23704,1.4,96.1,0.6,0.1,0.6,0,35727,6925255,14225
Pennsylvania,Monroe County,83829,82610,167306,84696,14.9,67.6,13,0.2,2.2,0,127290,6925255,43461
Pennsylvania,Montgomery County,510157,397990,818677,420687,4.9,76.6,8.8,0.1,7.3,0,605802,6925255,95645
Pennsylvania,Montour County,9817,8858,18302,9444,2.5,92.1,1.8,0,3.1,0,14364,6925255,4547
Pennsylvania,Northampton County,171399,147829,300941,153112,12.4,77.9,4.7,0.1,2.8,0,231519,6925255,60120
Pennsylvania,Northumberland County,42283,46851,93038,46187,3.2,93,2.5,0.2,0.3,0,74279,6925255,31996
Pennsylvania,Perry County,24652,23135,45878,22743,1.8,95.8,0.9,0.2,0.4,0,35551,6925255,10899
Pennsylvania,Philadelphia County,741377,742412,1569657,827245,14.1,34.9,41.3,0.2,7,0,1128642,6925255,387265
Pennsylvania,Pike County,32554,27956,55687,27731,10.3,81.1,5.7,0.1,1.2,0,43397,6925255,10843
Pennsylvania,Potter County,9064,8604,17070,8466,1.2,96.7,0.4,0.2,0.3,0,13425,6925255,4361
Pennsylvania,Schuylkill County,70603,73691,144287,70596,3.8,91.7,2.6,0.1,0.5,0,114513,6925255,43910
Pennsylvania,Snyder County,19140,20076,40570,20494,2.2,95.2,0.8,0.1,0.7,0,31496,6925255,12356
Pennsylvania,Somerset County,40543,39289,75619,36330,1.4,94.6,2.6,0.1,0.4,0,61414,6925255,20871
Pennsylvania,Sullivan County,3595,3234,6192,2958,1.8,93.1,2.5,0.5,0.5,0,5382,6925255,1787
Pennsylvania,Susquehanna County,21752,20988,41716,20728,1.7,96.4,0.6,0.2,0.4,0,33455,6925255,11703
Pennsylvania,Tioga County,21075,20599,41550,20951,1.2,96.3,0.6,0.1,0.5,0,33019,6925255,11944
Pennsylvania,Union County,20115,24776,45056,20280,5.7,84.4,6.2,0.5,1.7,0,36264,6925255,16149
Pennsylvania,Venango County,26528,26094,52880,26786,1.1,96.1,0.9,0,0.4,0,42057,6925255,15529
Pennsylvania,Warren County,20650,20152,40345,20193,1,97,0.5,0.1,0.5,0,32229,6925255,11579
Pennsylvania,Washington County,118478,101746,207661,105915,1.6,92.5,2.9,0.1,0.9,0,165043,6925255,46565
Pennsylvania,Wayne County,28089,27404,51656,24252,4.2,91,3.1,0.2,0.6,0,42291,6925255,14202
Pennsylvania,Westmoreland County,205183,174211,356835,182624,1.1,94.1,2.3,0,0.9,0,288227,6925255,83044
Pennsylvania,Wyoming County,14858,13958,27760,13802,1.8,95.8,0.7,0.1,0.4,0,22052,6925255,7194
Pennsylvania,York County,238471,218524,442216,223692,6.9,84.3,5.2,0.1,1.4,0,336393,6925255,97922
Rhode Island,East Providence,23021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Exeter,4059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Foster,2856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Glocester,6075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Hopkinton,4822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Jamestown,4065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Johnston,15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Lincoln,12600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Little Compton,2517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Middletown,8564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Barrington,10754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Narragansett,8968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Newport,10651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,New Shoreham,948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,North Kingstown,17453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,North Providence,16785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,North Smithfield,7172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Pawtucket,25667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Portsmouth,10844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Providence,56853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Richmond,4787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Bristol,11597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Scituate,6645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Smithfield,11472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,South Kingstown,16567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Tiverton,9346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Warren,5888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Warwick,46170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Westerly,12790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,West Greenwich,3987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,West Warwick,13928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Woonsocket,13791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Burrillville,8501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Central Falls,4256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Charlestown,5193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Coventry,19915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Cranston,40851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,Cumberland,19576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
Rhode Island,East Greenwich,8574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513713,NA
South Carolina,Abbeville County,12439,12044,24788,12744,1.3,68.9,27.6,0.1,0.3,0,19452,2514202,7013
South Carolina,Aiken County,85185,80260,165707,85447,5.5,66.7,24.5,0.2,1,0,124553,2514202,39368
South Carolina,Allendale County,3625,4952,9402,4450,3.1,22.5,73.5,0.5,0,0,7492,2514202,3867
South Carolina,Anderson County,96093,93474,194174,100700,3.5,77.6,16,0.2,0.9,0,146429,2514202,50336
South Carolina,Bamberg County,6482,7218,14842,7624,1.9,35.6,61.5,0.1,0.4,0,11687,2514202,5205
South Carolina,Barnwell County,10321,10369,21788,11419,2.3,51.2,45.1,0.1,0.4,0,16286,2514202,5965
South Carolina,Beaufort County,97915,88524,179316,90792,11.3,67.4,18.1,0.2,1.2,0.1,135276,2514202,37361
South Carolina,Berkeley County,104458,101773,204632,102859,6.3,64,23.9,0.4,2.3,0.1,149520,2514202,45062
South Carolina,Calhoun County,8299,7071,14808,7737,3.6,53.6,41.6,0.5,0,0,11656,2514202,3357
South Carolina,Charleston County,219114,187854,387847,199993,5,63.9,27.6,0.1,1.3,0,299639,2514202,80525
South Carolina,Cherokee County,25270,27527,56549,29022,4.1,73.1,19.9,0.1,0.6,0.1,42586,2514202,17316
South Carolina,Chester County,15757,15850,32424,16574,1.9,58.9,36.4,0.3,0.4,0,24830,2514202,9073
South Carolina,Chesterfield County,18876,22685,46127,23442,4.2,60.8,32,0.4,0.5,0.1,34601,2514202,15725
South Carolina,Clarendon County,16733,16822,34156,17334,3,47.4,48.3,0.1,0.3,0,26881,2514202,10148
South Carolina,Colleton County,19283,18265,37581,19316,3.1,56.3,38,0.7,0,0.9,28612,2514202,9329
South Carolina,Darlington County,32417,31915,67572,35657,1.9,55,40.7,0.3,0.4,0,51426,2514202,19009
South Carolina,Dillon County,13101,14568,31073,16505,2.7,46.1,46.4,2,0.3,0,22716,2514202,9615
South Carolina,Dorchester County,77278,73919,151716,77797,5,64.6,25.3,0.4,1.9,0,110532,2514202,33254
South Carolina,Edgefield County,13309,14332,26620,12288,5.7,56.5,36.4,0.3,0.4,0,20817,2514202,7508
South Carolina,Fairfield County,12136,10782,22868,12086,2,37.4,54.9,0.3,0.3,0,18069,2514202,5933
South Carolina,Florence County,64615,64593,138537,73944,2.5,52.6,42.2,0.2,1.3,0.1,103408,2514202,38793
South Carolina,Georgetown County,36702,28957,61065,32108,3,63.3,31.3,0.1,0.4,0,48330,2514202,11628
South Carolina,Greenville County,258155,238009,490332,252323,8.8,69,18,0.2,2.2,0.1,353557,2514202,95402
South Carolina,Greenwood County,32006,32489,69981,37492,5.8,60.1,31.2,0,0.9,0,52024,2514202,20018
South Carolina,Hampton County,9305,10350,20066,9716,4,40.9,53,0.2,0.4,0,15308,2514202,6003
South Carolina,Horry County,179744,150251,310186,159935,6,77.1,13.5,0.4,1.2,0.1,240655,2514202,60911
South Carolina,Jasper County,14411,14058,27465,13407,13.2,41.6,43.3,0.1,0.7,0,19773,2514202,5362
South Carolina,Kershaw County,33629,30877,63734,32857,4.1,69.1,23.9,0.2,0.5,0,48240,2514202,14611
South Carolina,Lancaster County,49868,42328,86544,44216,5,70.1,21.7,0.2,1,0.1,66067,2514202,16199
South Carolina,Laurens County,30488,32342,66508,34166,4.5,68.1,25,0.1,0.3,0.1,50591,2514202,20103
South Carolina,Lee County,8435,9246,17897,8651,2.3,32.6,62.6,0.4,0,0,14051,2514202,5616
South Carolina,Lexington County,144568,137467,281870,144403,5.8,75.6,14.4,0.3,1.7,0.1,207250,2514202,62682
South Carolina,McCormick County,5720,5440,9694,4254,0.9,49.2,47.5,0.2,0.4,0,8445,2514202,2725
South Carolina,Marion County,14717,14675,31765,17090,2.7,38.8,56.6,0.5,0.7,0,23776,2514202,9059
South Carolina,Marlboro County,11448,14565,27505,12940,3.3,39.2,50.2,3.3,0.3,0,21406,2514202,9958
South Carolina,Newberry County,18631,18494,37914,19420,7.3,59.8,31.6,0.3,0.2,0,28217,2514202,9586
South Carolina,Oconee County,40668,37417,75926,38509,5.1,84.8,7.1,0.2,0.7,0,59090,2514202,18422
South Carolina,Orangeburg County,41240,41789,89116,47327,2.1,33.3,61.7,0.3,0.9,0,67998,2514202,26758
South Carolina,Pickens County,57546,60358,121449,61091,3.5,86.1,6.5,0.2,1.8,0.1,94713,2514202,37167
South Carolina,Richland County,194045,196424,404869,208445,5,43.3,46.2,0.1,2.7,0.1,305703,2514202,111658
